Data_waalhaven.FEATUREID;Data_waalhaven.RESTRICTION_TYPE;Data_waalhaven.VESSEL_TYPE;Data_waalhaven.VESSEL_LENGTH_FROM;Data_waalhaven.VESSEL_LENGTH_TO;Data_waalhaven.VESSEL_BEAM_FROM;Data_waalhaven.VESSEL_BEAM_TO;Data_waalhaven.VESSEL_DRAUGHT_FROM;Data_waalhaven.VESSEL_DRAUGHT_TO;Data_waalhaven.VESSEL_HEIGHT_FROM;Data_waalhaven.VESSEL_HEIGHT_TO;Data_waalhaven.VESSEL_TONNAGE_FROM;Data_waalhaven.VESSEL_TONNAGE_TO;Data_waalhaven.VESSEL_DIRECTION;Data_waalhaven.SPECIAL_TRANSPORT;Data_waalhaven.VISIBILITY_FROM;Data_waalhaven.VISIBILITY_TO;Data_waalhaven.WIND_DIRECTION_FROM;Data_waalhaven.WIND_DIRECTION_TO;Data_waalhaven.WIND_SPEED_FROM;Data_waalhaven.WIND_SPEED_TO;Data_waalhaven.CURRENT_FROM;Data_waalhaven.CURRENT_TO;Data_waalhaven.CURRENT_TREND;Data_waalhaven.LIGHT_CONDITION;Data_waalhaven.RESTRICTION_VALUE;Data_waalhaven.RESTRICTION_UNIT;Data_waalhaven.RESTRICTION_DESCRIPTION;Data_waalhaven.POLICY_CLEARANCE;Data_waalhaven.POLICY_TUG_NUMBER;Data_waalhaven.POLICY_TUG_TYPE;Data_waalhaven.POLICY_TUG_BOLLARD_PULL;Data_waalhaven.POLICY_REMARKS;Data_waalhaven.STATUS;Data_waalhaven.DATASOURCE;Data_waalhaven.SURVEYMETHOD;Data_waalhaven.SURVEYPRECISION;Data_waalhaven.SURVEYDATE;Data_waalhaven.FUNCSTARTDATE;Data_waalhaven.FUNCENDDATE
N Z100/6/162;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/82;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1275;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1211;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1211;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1272;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1272;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1256;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1477;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/176;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/976;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1220;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1478;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1217;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/198;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/181;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1255;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1251;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1220;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1272;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1255;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/1255;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1255;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/220;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/220;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/220;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1276;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1276;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1212;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/206;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1519;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/1519;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1519;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1276;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/265;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/265;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/265;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/366;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/366;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/366;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1238;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/95;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/101;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1244;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1780;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1780;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1519;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1252;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1521;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1521;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1546;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1546;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1546;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/226;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/264;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/264;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/264;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/972;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/972;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/972;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/974;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/974;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/974;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/971;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/971;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/971;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/973;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/973;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/973;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1281;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/1281;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1281;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1239;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/156;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1299;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/64;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/266;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/102;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/273;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/148;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/148;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/148;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1237;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/1237;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1237;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1256;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/1256;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1256;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1215;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/206;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/155;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1212;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/975;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1230;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/1230;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1230;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1211;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/1211;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1211;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/274;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/274;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/274;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1282;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/1282;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1282;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1478;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/266;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1256;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1238;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/148;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1224;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/298;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/298;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/298;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1209;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1325;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1241;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/151;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/180;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/180;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/180;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/155;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/155;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/155;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/253;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/977;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1282;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/186;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1254;MINIMUM_UKC_LONG_TERM;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1325;MINIMUM_UKC;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0;METERS;;;;;;;;;;;;;
N Z100/6/1325;FRESH_WATER_ALLOWANCE;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1325;MINIMUM_UKC_LONG_TERM;ALL;;;;;;;;;;;ALONGSIDE;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1253;MINIMUM_UKC;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/674;FRESH_WATER_ALLOWANCE;ALL;;;;;;17,4;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1255;VESSEL_TYPE;ALL;;;;;;;;;;;ALL;;;;;;;;;;;;1;;;;;;;;;;;;;;
N Z100/6/1255;VESSEL_TYPE;A11A;;;;;;;;;;;ALL;;;;;;;;;;;;0;;;;;;;;;;;;;;
N Z100/6/1255;VESSEL_TYPE;A13;;;;;;;;;;;ALL;;;;;;;;;;;;0;;;;;;;;;;;;;;
N Z100/6/1255;VESSEL_TYPE;A12;;;;;;;;;;;ALL;;;;;;;;;;;;0;;;;;;;;;;;;;;
N Z100/6/1254;VESSEL_TYPE;ALL;;;;;;;;;;;ALL;;;;;;;;;;;;1;;;;;;;;;;;;;;
N Z100/6/1254;VESSEL_TYPE;A11A;;;;;;;;;;;ALL;;;;;;;;;;;;0;;;;;;;;;;;;;;
N Z100/6/1254;VESSEL_TYPE;A13;;;;;;;;;;;ALL;;;;;;;;;;;;0;;;;;;;;;;;;;;
N Z100/6/1254;VESSEL_TYPE;A12;;;;;;;;;;;ALL;;;;;;;;;;;;0;;;;;;;;;;;;;;
N Z100/6/1324;MINIMUM_UKC_LONG_TERM;ALL;;;;;17,4;;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/1250;FRESH_WATER_ALLOWANCE;ALL;;;;;17,4;;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;2,5;PERCENTAGE;;;;;;;;;;;;;
N Z100/6/1272;MINIMUM_UKC;ALL;;;;;17,4;;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,5;METERS;;;;;;;;;;;;;
N Z100/6/973;MINIMUM_UKC;ALL;;;;;17,4;;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,5;METERS;;;;;;;;;;;;;
N Z100/6/1275;MINIMUM_UKC;ALL;;;;;17,4;;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,5;METERS;;;;;;;;;;;;;
N Z100/6/1539;MINIMUM_UKC_LONG_TERM;ALL;;;;;17,4;;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/385;MINIMUM_UKC_LONG_TERM;ALL;;;;;17,4;;;;;;INBOUND_OUTBOUND;;;;;;;;;;;;0,3;METERS;;;;;;;;;;;;;
N Z100/6/214;VESSEL_TYPE;ALL;;;;;;;;;;;ALL;;;;;;;;;;;;1;;;;;;;;;;;;;;
N Z100/6/214;VESSEL_TYPE;A11A;;;;;;;;;;;ALL;;;;;;;;;;;;0;;;;;;;;;;;;;;
N Z100/6/214;VESSEL_TYPE;A13;;;;;;;;;;;ALL;;;;;;;;;;;;0;;;;;;;;;;;;;;
N Z100/6/214;VESSEL_TYPE;A12;;;;;;;;;;;ALL;;;;;;;;;;;;0;;;;;;;;;;;;;;
N Z100/6/1274;VESSEL_TYPE;ALL;;;;;;;;;;;ALL;;;;;;;;;;;;1;;;;;;;;;;;;;;
N Z100/6/1274;VESSEL_TYPE;A11A;;;;;;;;;;;ALL;;;;;;;;;;;;0;;;;;;;;;;;;;;
N Z100/6/1274;VESSEL_TYPE;A13;;;;;;;;;;;ALL;;;;;;;;;;;;0;;;;;;;;;;;;;;
